search_label,expected_id,payload_json
대구 달서구 갈밭로12길 15 커피 75000000만원 17.9평,2446,"{""totalAmount"": 7500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대구"", ""gunName"": ""달서구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 성남시 분당구 서현동 334-7 치킨 80000000만원 31.8평,2447,"{""totalAmount"": 8000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""분당구""}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 은평구 응암로 360 한식 170000000만원 21.8평,2448,"{""totalAmount"": 17000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""은평구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""한식""}"
인천 남동구 용천로17번길 50-22 일식 10000000만원 14.8평,2449,"{""totalAmount"": 1000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""남동구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
경기 수원시 권선구 권중로76번길 10 치킨 45000000만원 12.7평,2450,"{""totalAmount"": 4500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""권선구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 마포구 망원동 409-44 커피 30000000만원 14.8평,2451,"{""totalAmount"": 3000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""마포구"", ""dongName"": ""망원동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
전북 남원시 가방뜰길 54 치킨 90000000만원 50.0평,2452,"{""totalAmount"": 9000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""전북"", ""gunName"": ""남원시"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""치킨""}"
충남 천안시 동남구 신방동 1140 스포츠 65000000만원 300.3평,2453,"{""totalAmount"": 6500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충남"", ""gunName"": ""천안시"", ""dongName"": ""동남구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""스포츠""}"
강원특별자치도 원주시 명륜동 90-11 한식 230000000만원 15.8평,2454,"{""totalAmount"": 23000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""강원특별자치도"", ""gunName"": ""원주시"", ""dongName"": ""명륜동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
서울 도봉구 커피 150000000만원 10.0평,2455,"{""totalAmount"": 15000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""도봉구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 동대문구 천호대로 23 커피 60000000만원 23.0평,2456,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 도봉구 커피 150000000만원 10.0평,2457,"{""totalAmount"": 15000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""도봉구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
부산 수영구 민락수변로17번길 56 기타외식 100000000만원 10.9평,2458,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""수영구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타외식""}"
경기 수원시 팔달구 매산로52번길 8-1 치킨 100000000만원 27.9평,2459,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""팔달구""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""치킨""}"
충북 청주시 흥덕구 대농로 58 주점 400000000만원 40.9평,2460,"{""totalAmount"": 40000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""흥덕구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""주점""}"
서울 광진구 광나루로 369 한식 34000000만원 10.0평,2461,"{""totalAmount"": 3400, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""한식""}"
대전 중구 오류로 31 분식 60000000만원 17.9평,2462,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""대전"", ""gunName"": ""중구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
부산 수영구 민락수변로17번길 56 서양식 120000000만원 10.9평,2463,"{""totalAmount"": 12000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""수영구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 고양시 덕양구 화신로 295 커피 88000000만원 4.8평,2464,"{""totalAmount"": 8800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""덕양구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경기 수원시 권선구 탑동 주점 42000000만원 15.8평,2465,"{""totalAmount"": 4200, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""권선구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""주점""}"
경기 김포시 운양동 1306-6 치킨 150000000만원 13.9평,2466,"{""totalAmount"": 15000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""운양동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경남 김해시 관동동 1071-2 한식 80000000만원 37.0평,2467,"{""totalAmount"": 8000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""김해시"", ""dongName"": ""관동동""}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""한식""}"
인천 서구 단봉로 99 한식 35000000만원 28.8평,2468,"{""totalAmount"": 3500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""서구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""한식""}"
인천 서구 단봉로 99 한식 36000000만원 28.8평,2469,"{""totalAmount"": 3600, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""서구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""한식""}"
충남 천안시 서북구 성성6로 1-4 커피 30000000만원 20.9평,2470,"{""totalAmount"": 3000, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충남"", ""gunName"": ""천안시"", ""dongName"": ""서북구""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""커피""}"
대전 중구 오류로 31 분식 60000000만원 17.9평,2471,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""대전"", ""gunName"": ""중구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
대전 중구 오류로 31 분식 60000000만원 17.9평,2472,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""대전"", ""gunName"": ""중구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
인천 남동구 인하로507번길 63 서양식 110000000만원 14.8평,2473,"{""totalAmount"": 11000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""남동구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 성남시 분당구 판교역로 231 일식 200000000만원 13.9평,2474,"{""totalAmount"": 20000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""분당구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
대구 남구 중앙대로31길 139 피자 80000000만원 10.0평,2475,"{""totalAmount"": 8000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대구"", ""gunName"": ""남구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""피자""}"
경기 성남시 분당구 구미동 143-1 치킨 100000000만원 31.8평,2476,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""분당구""}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""치킨""}"
경기 김포시 구래동 6886-6 분식 23000000만원 10.0평,2477,"{""totalAmount"": 2300, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": ""구래동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
서울 마포구 와우산로27길 70 의류/패션 30000000만원 40.0평,2478,"{""totalAmount"": 3000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""마포구"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""의류/패션""}"
대전 동구 구도동 346 기타서비스 150000000만원 150.0평,2479,"{""totalAmount"": 15000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대전"", ""gunName"": ""동구"", ""dongName"": ""구도동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
서울 양천구 목동중앙북로 123 일식 40000000만원 30.0평,2480,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""양천구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""일식""}"
인천 서구 가정로 387 중식 40000000만원 24.8평,2481,"{""totalAmount"": 4000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [2], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""서구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""중식""}"
경기 시흥시 정왕동 1853-5 기타서비스 38000000만원 90.0평,2482,"{""totalAmount"": 3800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""정왕동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
충북 청주시 흥덕구 대농로 58 주점 350000000만원 40.9평,2483,"{""totalAmount"": 35000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""흥덕구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""주점""}"
부산 기장군 장안읍 해맞이로 438 종합소매점 407000000만원 220.3평,2484,"{""totalAmount"": 40700, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""기장군"", ""dongName"": ""장안읍""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""종합소매점""}"
경기 김포시 사우중로 51 서양식 155000000만원 17.0평,2485,"{""totalAmount"": 15500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 김포시 사우중로 51 서양식 149000000만원 17.0평,2486,"{""totalAmount"": 14900, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 시흥시 정왕동 1853-5 기타서비스 38000000만원 90.0평,2487,"{""totalAmount"": 3800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""정왕동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
경기 안양시 동안구 호계동 976-8 커피 55000000만원 13.9평,2488,"{""totalAmount"": 5500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""안양시"", ""dongName"": ""동안구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
경남 거제시 옥포중앙로 54 분식 44000000만원 10.0평,2489,"{""totalAmount"": 4400, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""subCategoryId"": [5], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""거제시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""분식""}"
서울 금천구 남부순환로 1390 반려동물 90000000만원 50.0평,2490,"{""totalAmount"": 9000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""금천구"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""반려동물""}"
경기 김포시 풍무로 166 패스트푸드 35000000만원 10.9평,2491,"{""totalAmount"": 3500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""김포시"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""패스트푸드""}"
경기 부천시 심곡동 384-2 서양식 85000000만원 17.9평,2492,"{""totalAmount"": 8500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""부천시"", ""dongName"": ""심곡동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
서울 양천구 신월로 150 치킨 60000000만원 10.9평,2493,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""양천구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""치킨""}"
서울 성동구 행당동 19-98 기타서비스 160000000만원 11.8평,2494,"{""totalAmount"": 16000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": ""행당동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
대구 수성구 동대구로 386 일식 20000000만원 18.8평,2495,"{""totalAmount"": 2000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""대구"", ""gunName"": ""수성구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
서울 도봉구 창동 560-44 서양식 25000000만원 10.0평,2496,"{""totalAmount"": 2500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""도봉구"", ""dongName"": ""창동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 안산시 단원구 고잔1길 40 한식 100000000만원 50.0평,2497,"{""totalAmount"": 10000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [1], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""안산시"", ""dongName"": ""단원구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""한식""}"
경기 시흥시 정왕동 1853-5 기타서비스 38000000만원 90.0평,2498,"{""totalAmount"": 3800, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""정왕동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""기타서비스""}"
경기 시흥시 능곡동 737 커피 140000000만원 23.9평,2499,"{""totalAmount"": 14000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""능곡동""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""커피""}"
인천 서구 청라동 119-3 커피 90000000만원 20.0평,2500,"{""totalAmount"": 9000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""인천"", ""gunName"": ""서구"", ""dongName"": ""청라동""}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""커피""}"
광주 북구 용봉동 1224-6 서양식 25000000만원 7.9평,2501,"{""totalAmount"": 2500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""광주"", ""gunName"": ""북구"", ""dongName"": ""용봉동""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경기 용인시 기흥구 중부대로 376 서양식 25000000만원 7.0평,2502,"{""totalAmount"": 2500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [4], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""기흥구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""서양식""}"
경남 창원시 의창구 중동중앙로 47 일식 42000000만원 14.8평,2503,"{""totalAmount"": 4200, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""subCategoryId"": [3], ""isFranchise"": 1, ""address"": {""sidoName"": ""경남"", ""gunName"": ""창원시"", ""dongName"": ""의창구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""일식""}"
부산 사상구 커피 32000000만원 20.0평,2504,"{""totalAmount"": 3200, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""부산"", ""gunName"": ""사상구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""커피""}"
서울 강북구 도봉로10가길 11 주점 240000000만원 30.0평,2505,"{""totalAmount"": 24000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""강북구"", ""dongName"": """"}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""주점""}"
경기 평택시 비전5로 20-26 nan 250000000만원 63.0평,2506,"{""totalAmount"": 25000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""평택시"", ""dongName"": """"}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""nan""}"
서울 송파구 송파대로28길 27 음료 120000000만원 10.0평,2507,"{""totalAmount"": 12000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""송파구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""음료""}"
서울 마포구 상암동 스포츠 25000000만원 47.9평,2508,"{""totalAmount"": 2500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""마포구"", ""dongName"": ""상암동""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""스포츠""}"
서울 마포구 상암동 스포츠 37000000만원 37.9평,2509,"{""totalAmount"": 3700, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""마포구"", ""dongName"": ""상암동""}, ""exclusiveArea"": ""30~40평"", ""option"": [], ""categoryLabel"": ""스포츠""}"
대구 동구 효동로2길 47-8 주점 130000000만원 20.0평,2510,"{""totalAmount"": 13000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""대구"", ""gunName"": ""동구"", ""dongName"": """"}, ""exclusiveArea"": ""20~30평"", ""option"": [], ""categoryLabel"": ""주점""}"
경기 고양시 덕양구 행신동 스포츠 60000000만원 50.0평,2511,"{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""덕양구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""스포츠""}"
경기 고양시 일산동구 중앙로1275번길 60-31 임대 65000000만원 77.0평,2512,"{""totalAmount"": 6500, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산동구""}, ""exclusiveArea"": ""40평 이상"", ""option"": [], ""categoryLabel"": ""임대""}"
경기 평택시 고덕면 궁2길 68-1 이미용 31000000만원 17.0평,2513,"{""totalAmount"": 3100, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""평택시"", ""dongName"": ""고덕면""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""이미용""}"
경기 수원시 장안구 영화동 400-5 기타외국식 32000000만원 15.8평,2514,"{""totalAmount"": 3200, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""장안구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타외국식""}"
경기 수원시 장안구 영화동 400-5 기타외국식 32000000만원 15.8평,2515,"{""totalAmount"": 3200, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""장안구""}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""기타외국식""}"
서울 성동구 상원2길 5 주점 120000000만원 14.8평,2516,"{""totalAmount"": 12000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""성동구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""주점""}"
서울 노원구 공릉로 221 커피 90000000만원 7.9평,2517,"{""totalAmount"": 9000, ""monthlyAvgSales"": ""1억원 이상"", ""mainCategoryId"": [], ""isFranchise"": 1, ""address"": {""sidoName"": ""서울"", ""gunName"": ""노원구"", ""dongName"": """"}, ""exclusiveArea"": ""10~20평"", ""option"": [], ""categoryLabel"": ""커피""}"
