label,status,hit,latency_ms,expected_id,top5_ids,top5_names,used_payload_json
경기 고양시 일산동구 정발산동 1264-2 30 23000000만원,200,1,64.9,380,"[2597, 676, 380, 552]","['돈가방돈가스 ', '양갈비에꼬치다', '타꼬야치', '양갈비에꼬치다']","{""totalAmount"": 23000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [30], ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산동구""}, ""exclusiveArea"": ""ANY"", ""option"": [""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 4}"
서울 마포구 백범로 36 42 55000000만원,200,1,58.5,379,"[2573, 2131, 2681, 379, 364]","['크림별', '업탠', '왼손', '고유식탁', '아이콘']","{""totalAmount"": 55000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""서울"", ""gunName"": ""마포구"", ""dongName"": ""백범로""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
부산 동래구 사직북로28번길 37-2 42 13000000만원,200,0,46.0,378,[],[],"{""totalAmount"": 13000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""부산"", ""gunName"": ""동래구"", ""dongName"": ""사직북로28번길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경남 사천시 사천읍 수양로 99-10 37 65000000만원,200,1,68.6,377,[377],['순살만공격'],"{""totalAmount"": 65000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""경남"", ""gunName"": ""사천시"", ""dongName"": ""사천읍""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 강동구 천호옛14길 15 35 100000000만원,200,1,105.7,376,"[1153, 376]","['토비스커피', '별빛']","{""totalAmount"": 100000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [35], ""address"": {""sidoName"": ""서울"", ""gunName"": ""강동구"", ""dongName"": ""천호옛14길""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
인천 서구 검단로623번길 17 37 22000000만원,200,1,75.6,375,"[2653, 2604, 2534, 375, 393]","['하노이맥주밤거리', '79대포', '하노이맥주밤거리', '네네치킨', '네네치킨']","{""totalAmount"": 22000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""인천"", ""gunName"": ""서구"", ""dongName"": ""검단로623번길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
대구 달성군 현풍읍 테크노상업로 46 37 75000000만원,200,1,54.3,374,"[2164, 743, 374]","['뭄뭄(MUM MUM)', '홍콩할매불닭발', '후라이드참잘하는집']","{""totalAmount"": 75000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""대구"", ""gunName"": ""달성군"", ""dongName"": ""현풍읍""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 중랑구 면목동 652-1 30 1720000000만원,200,1,63.1,373,[373],['회의정석'],"{""totalAmount"": 1720000000, ""monthlyAvgSales"": ""RANGE_50M_100M"", ""mainCategoryId"": [], ""subCategoryId"": [30], ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": ""면목동""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 관악구 남부순환로248길 15 14 154500000만원,200,1,69.5,372,"[2268, 2281, 1779, 1631, 372]","['감성커피', '포스트버거', '신림종합어시장 ', '신림종합어시장 ', '새벽길빨간오뎅']","{""totalAmount"": 154500000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [14], ""address"": {""sidoName"": ""서울"", ""gunName"": ""관악구"", ""dongName"": ""남부순환로248길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 하남시 망월동 42 80000000만원,200,0,70.2,371,"[3017, 815, 1987, 401, 2794]","['투썸플레이스', '고반식당', '고반식당', '큰맘할매순대국', '반올림피자샵']","{""totalAmount"": 80000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": ""망월동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 4}"
서울 서대문구 명지대1나길 1 38 45000000만원,200,0,134.4,370,"[1102, 2726, 2755]","['프레쉬 스터디카페 신촌점', '메이커', '안다르커피']","{""totalAmount"": 45000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [38], ""address"": {""sidoName"": ""서울"", ""gunName"": ""서대문구"", ""dongName"": ""명지대1나길""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 화성시 방교동 766-9 37 45000000만원,200,1,90.5,368,"[1966, 368, 321]","['창화당', '멕시카나', '이마트24(emart24)']","{""totalAmount"": 45000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""방교동""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 중랑구 동일로 884 15 47000000만원,200,1,112.1,367,"[367, 246]","['샐러드 로우', '샐러드 로우']","{""totalAmount"": 47000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": ""동일로""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 고양시 일산동구 정발산동 1219-1 15 5000000만원,200,0,68.9,366,"[428, 1960]","['맘스터치', '비비큐']","{""totalAmount"": 5000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산동구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 광진구 자양동 690-30 57 45000000만원,200,0,72.9,365,"[3030, 2894, 398, 2893, 703]","['로에케이크', '플레어에스프레소바', '백원바이크쓩 - 서울건대점', '플레어에스프레소바', '유캔두잇 구의강변점']","{""totalAmount"": 45000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""서울"", ""gunName"": ""광진구"", ""dongName"": ""자양동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""AUTO_OPERATE"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 마포구 서교동 363-19 35 80000000만원,200,1,61.6,364,"[364, 1626]","['아이콘', '풀오토 공덕동 공유주방']","{""totalAmount"": 80000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [35], ""address"": {""sidoName"": ""서울"", ""gunName"": ""마포구"", ""dongName"": ""서교동""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
충북 청주시 흥덕구 가경동 2256 36 73000000만원,200,1,61.2,363,"[2275, 363]","['가장 맛있는 치킨', '동면관']","{""totalAmount"": 73000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [36], ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""흥덕구""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
대구 중구 중앙대로 268 57 100000000만원,200,1,52.9,362,"[362, 1467]","['아르떼스튜디오', '아르떼스튜디오']","{""totalAmount"": 100000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""대구"", ""gunName"": ""중구"", ""dongName"": ""중앙대로""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 1}"
경기 고양시 덕양구 꽃내음2길 50-7 37 125000000만원,200,0,76.4,361,"[2557, 793, 742, 248, 1608]","['한와담', '멕시카나', '굽네치킨', '퀴즈노스서브', '오늘도, 카페일리터']","{""totalAmount"": 125000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""덕양구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 중랑구 동일로140길 15 58 45000000만원,200,0,64.4,360,[],[],"{""totalAmount"": 45000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [58], ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": ""동일로140길""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
세종특별자치시 41 70000000만원,200,1,68.8,359,"[359, 330, 819]","['청년피자', '피자런', '임대장']","{""totalAmount"": 70000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [41], ""address"": {""sidoName"": ""세종특별자치시"", ""gunName"": """", ""dongName"": """"}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 성남시 수정구 고등동 611 23 70000000만원,200,0,84.0,358,"[483, 2745, 1541, 1469, 690]","['비너스', '모브앤번트', '모브앤번트', '모브앤번트', '모브앤번트']","{""totalAmount"": 70000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [23], ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""수정구""}, ""exclusiveArea"": ""OVER_30"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
충북 청주시 청원구 율량동 2026 42 90000000만원,200,1,52.7,357,"[357, 629]","['전주명가', '코코아']","{""totalAmount"": 90000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""청원구""}, ""exclusiveArea"": ""OVER_40"", ""option"": [""OPERATION_PERIOD"", ""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 1}"
경기 군포시 산본로386번길 5-7 41 35000000만원,200,0,78.9,356,"[2728, 1235, 939, 872, 736]","['오봉도시락', '청년피자', '청년피자', '청년피자', '청년피자']","{""totalAmount"": 35000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [41], ""address"": {""sidoName"": ""경기"", ""gunName"": ""군포시"", ""dongName"": ""산본로386번길""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 강동구 양재대로128길 60 38 45000000만원,200,0,95.6,353,"[1153, 1080, 778, 333, 376]","['토비스커피', '미츠바', '됴와김밥  강일점', '비마이그릭', '별빛']","{""totalAmount"": 45000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [38], ""address"": {""sidoName"": ""서울"", ""gunName"": ""강동구"", ""dongName"": ""양재대로128길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 화성시 동탄순환대로 30 35000000만원,200,1,66.4,352,"[2396, 2751, 352, 634, 598]","['더리터(THE LITER)', '프렌즈아카데미', '동명 카츠', '빈스킹토스트', '오븐마루']","{""totalAmount"": 35000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [30], ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""동탄순환대로""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
인천 미추홀구 주승로 185 38 20000000만원,200,0,80.0,351,"[938, 2711, 2891, 125, 452]","['맛있는찬', '삼겹살집', '뽀로꾸당구장', '꼬기어때', '혁이푸드']","{""totalAmount"": 20000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [38], ""address"": {""sidoName"": ""인천"", ""gunName"": ""미추홀구"", ""dongName"": ""주승로""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 화성시 향남읍 행정중앙2로 67 63 100000000만원,200,0,60.6,350,"[825, 2073]","['탐라포차', '레전드히어로즈']","{""totalAmount"": 100000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""경기"", ""gunName"": ""화성시"", ""dongName"": ""향남읍""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 강북구 삼양로 362 15 25000000만원,200,0,67.1,349,"[1111, 2144, 2039, 2010, 2920]","['오피스튜디오', '윤반장 강북점', '욕망 오므라이스', '와이낫', '치킨마루수유화계사점']","{""totalAmount"": 25000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""서울"", ""gunName"": ""강북구"", ""dongName"": ""삼양로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
서울 서대문구 명지대3길 8 15 35000000만원,200,1,67.7,347,"[347, 2900, 281, 457, 282]","['돼지게티 남가좌점', '태왁', '더꼬치다', '돼지게티 남가좌점', '돼지게티 남가좌점']","{""totalAmount"": 35000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""서울"", ""gunName"": ""서대문구"", ""dongName"": ""명지대3길""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 용인시 수지구 동천로437번길 11 57 40000000만원,200,1,83.5,346,"[2438, 1399, 1692, 346, 1312]","['알찬하루', '고깃집', '알찬하루', '스테이수지', 'ㅇㅇㅇ']","{""totalAmount"": 40000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [57], ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""수지구""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 광명시 기아로 23 37 45000000만원,200,1,64.5,345,"[1271, 632, 345, 405, 1202]","['빠레뜨한남', '웰킨두피탈모센터', '호식이두마리치킨', '호식이두마리치킨', '빠레뜨한남']","{""totalAmount"": 45000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""경기"", ""gunName"": ""광명시"", ""dongName"": ""기아로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
대구 달서구 조암남로16길 6 41 75000000만원,200,1,70.5,344,[344],['피자나라치킨공주'],"{""totalAmount"": 75000000, ""monthlyAvgSales"": ""OVER_100M"", ""mainCategoryId"": [], ""subCategoryId"": [41], ""address"": {""sidoName"": ""대구"", ""gunName"": ""달서구"", ""dongName"": ""조암남로16길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 4}"
인천 미추홀구 주안동 424-8 42 16000000만원,200,1,61.0,343,"[2360, 343]","['무국적식탁 인천점', '혁이푸드']","{""totalAmount"": 16000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""인천"", ""gunName"": ""미추홀구"", ""dongName"": ""주안동""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
충북 청주시 상당구 용암북로 18 63 30000000만원,200,1,58.9,342,"[342, 2324, 1919, 2842, 2841]","['Z와플커피', '맥주바켓충북대점', '99%', '베러먼데이 청주가로수마을점', '베러먼데이 청주가로수마을점']","{""totalAmount"": 30000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""상당구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 시흥시 능곡동 744 15 130000000만원,200,0,79.9,341,"[1020, 1975, 1693, 2291, 1999]","['하륜일만족발', '101번지 남산돈까스', '세븐스타코인노래연습장', '보고싶다', '이디야커피']","{""totalAmount"": 130000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [15], ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""능곡동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
서울 구로구 공원로7길 29 16 130000000만원,200,1,60.8,340,[340],['워시테리아'],"{""totalAmount"": 130000000, ""monthlyAvgSales"": ""RANGE_0_10M"", ""mainCategoryId"": [], ""subCategoryId"": [16], ""address"": {""sidoName"": ""서울"", ""gunName"": ""구로구"", ""dongName"": ""공원로7길""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""AUTO_OPERATE"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 용인시 기흥구 동백중앙로 225-6 36 65000000만원,200,1,71.4,339,"[1259, 800, 339, 1491, 1137]","['구구족', '뚝배기양평해장국', '홍콩반점0410', '리춘시장', '60계']","{""totalAmount"": 65000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [36], ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""기흥구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 4}"
경기 성남시 분당구 정자동 25-1 38 65000000만원,200,0,74.9,338,"[1953, 399, 483, 2745, 1541]","['힐하우스', '카페 NAP', '비너스', '모브앤번트', '모브앤번트']","{""totalAmount"": 65000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [38], ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""분당구""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
경기 성남시 분당구 야탑동 353-2 42 80000000만원,200,0,86.7,337,"[2699, 2628, 2447, 1115, 1114]","['비비큐', '비비큐', '푸라닭', '푸라닭', '푸라닭']","{""totalAmount"": 80000000, ""monthlyAvgSales"": ""RANGE_50M_100M"", ""mainCategoryId"": [], ""subCategoryId"": [42], ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""분당구""}, ""exclusiveArea"": ""OVER_20"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
인천 연수구 센트럴로 160 33 90000000만원,200,0,54.1,336,"[174, 1268]","['아이탐스pc방', '엘림인차이나']","{""totalAmount"": 90000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [33], ""address"": {""sidoName"": ""인천"", ""gunName"": ""연수구"", ""dongName"": ""센트럴로""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
광주 광산구 장덕동 1677 30 42000000만원,200,1,81.5,335,"[781, 2683, 1413, 335]","['걸작떡볶이치킨', '냠냠숯불두마리치킨', '유미카츠', '초밥대통령']","{""totalAmount"": 42000000, ""monthlyAvgSales"": ""RANGE_20M_30M"", ""mainCategoryId"": [], ""subCategoryId"": [30], ""address"": {""sidoName"": ""광주"", ""gunName"": ""광산구"", ""dongName"": ""장덕동""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 0}"
경기 안양시 동안구 관양동 1460-11 37 55000000만원,200,1,70.0,334,"[1133, 974, 680, 1847, 334]","['피자스톰', '핵밥', '피자스톰', '비에이치씨(BHC)', '네네치킨']","{""totalAmount"": 55000000, ""monthlyAvgSales"": ""RANGE_30M_50M"", ""mainCategoryId"": [], ""subCategoryId"": [37], ""address"": {""sidoName"": ""경기"", ""gunName"": ""안양시"", ""dongName"": ""동안구""}, ""exclusiveArea"": ""ANY"", ""option"": [""OPERATION_PERIOD"", ""PARKING""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 1, ""salesTimeType"": 4}"
서울 강동구 상일로10길 63 58000000만원,200,1,61.4,333,"[1153, 1080, 778, 333, 376]","['토비스커피', '미츠바', '됴와김밥  강일점', '비마이그릭', '별빛']","{""totalAmount"": 58000000, ""monthlyAvgSales"": ""RANGE_10M_20M"", ""mainCategoryId"": [], ""subCategoryId"": [63], ""address"": {""sidoName"": ""서울"", ""gunName"": ""강동구"", ""dongName"": ""상일로10길""}, ""exclusiveArea"": ""OVER_10"", ""option"": [""OPERATION_PERIOD"", ""PARKING"", ""SALE_TIME_TYPE""], ""includeSelf"": true, ""excludeSelf"": false, ""topK"": 50, ""isFranchise"": 0, ""salesTimeType"": 0}"
