sale_franchise_id,address,sub_category_id,takeover_amount,monthly_avg_sales,exclusive_area,is_franchise,is_non_premium,operation_period,worker_cnt,parking_cnt,is_employee_takeover,store_type,sales_time_type,premium,deposit,is_premium_payment,expected_id,sido_name,gun_name,dong_name
711,경기 수원시 권선구 권선동 1031-2,63,45000000,10000000,49.587,0,0,20,1,1,0,0,0,35000000,10000000,0,711,경기,수원시,권선구
709,충북 청주시 흥덕구 가경로 9-6,30,40000000,17000000,56.1986,1,0,25,1,2,0,0,0,10000000,30000000,0,709,충북,청주시,흥덕구
708,서울 강서구 화곡동 780-8,21,32000000,7000000,115.703,0,0,20,1,1,0,0,0,20000000,12000000,0,708,서울,강서구,화곡동
707,전북 전주시 완산구 배학4길 9-3,63,60000000,25000000,79.3392,0,0,8,1,2,0,0,0,45000000,15000000,0,707,전북,전주시,완산구
706,경남 창원시 진해구 충장로 414,37,15000000,30000000,36.3638,1,0,11,1,1,0,0,0,5000000,10000000,0,706,경남,창원시,진해구
705,경기 광주시 초월읍 경충대로 1065-1,37,25000000,21000000,39.6696,0,0,13,1,2,0,0,0,15000000,10000000,0,705,경기,광주시,초월읍
704,서울 영등포구 영등포동 620-39,42,35000000,20000000,66.116,1,0,21,1,0,0,0,0,25000000,10000000,0,704,서울,영등포구,영등포동
703,서울 광진구 구의강변로 64,38,40000000,8000000,39.67,0,0,14,1,1,0,0,0,0,40000000,0,703,서울,광진구,구의강변로
702,충남 아산시 탕정면 한들물빛2로 40,42,50000000,550000,33.058,0,0,8,1,1,0,0,0,10000000,40000000,0,702,충남,아산시,탕정면
701,경기 의정부시 범골로63번길 13,63,76000000,21000000,39.67,1,0,6,2,1,0,0,4,51000000,25000000,0,701,경기,의정부시,범골로63번길
700,인천 서구 가정로 337,63,38000000,0,36.3638,0,0,3,1,2,0,0,0,18000000,20000000,0,700,인천,서구,가정로
699,대구 북구 침산남로 212,15,7000000,2000000,29.7522,0,0,19,1,0,0,0,0,2000000,5000000,0,699,대구,북구,침산남로
698,경기 파주시 문산읍 당동2로 95,63,110000000,9000000,231.41,0,0,36,2,3,0,0,0,80000000,30000000,0,698,경기,파주시,문산읍
697,충북 청주시 흥덕구 송화로108번길 111,42,55000000,20000000,36.3638,1,0,15,0,0,0,0,0,25000000,30000000,0,697,충북,청주시,흥덕구
696,광주 북구 하백로 15,42,45000000,50000000,72.7276,0,0,18,1,4,0,0,1,25000000,20000000,0,696,광주,북구,하백로
695,서울 마포구 상암동 1596,15,58000000,0,39.6696,0,0,255,2,5,0,0,0,28000000,30000000,0,695,서울,마포구,상암동
694,부산 해운대구 좌동,15,37000000,0,42.98,0,0,10,1,0,0,0,0,17000000,20000000,0,694,부산,해운대구,좌동
693,경기 파주시 가람로116번길 107,57,8000000,20000000,33.058,0,0,24,1,1,0,0,0,3000000,5000000,0,693,경기,파주시,가람로116번길
692,인천 부평구 부개로 14,7,90000000,10000000,42.9754,1,0,22,1,2,0,0,0,40000000,50000000,0,692,인천,부평구,부개로
691,경남 창원시 의창구 소답동 113-8,31,30010000,0,231.406,0,0,1,0,4,0,0,0,10000,30000000,0,691,경남,창원시,의창구
690,경기 성남시 수정구 고등동 611,23,65000000,12000000,125.62,0,0,16,1,3,0,0,0,35000000,30000000,0,690,경기,성남시,수정구
689,충북 청주시 상당구 사직대로 360,57,150000000,16660000,198.35,1,0,21,1,0,0,0,4,120000000,30000000,0,689,충북,청주시,상당구
688,울산 동구 화진길 100,27,40000000,5000000,39.6696,0,0,72,1,3,0,0,0,20000000,20000000,0,688,울산,동구,화진길
687,울산 중구 곽남길 7,53,40000000,12000000,201.6538,0,0,75,1,3,0,0,0,20000000,20000000,0,687,울산,중구,곽남길
686,인천 부평구 굴포로 40-7,42,50000000,24000000,128.9262,0,0,24,2,2,0,0,0,35000000,15000000,0,686,인천,부평구,굴포로
685,전북 전주시 완산구 거마평로 139,37,105000000,35000000,82.645,1,0,7,2,0,0,0,0,85000000,20000000,0,685,전북,전주시,완산구
684,경기 시흥시 배곧4로 32-17,41,20000000,15000000,59.5044,1,0,10,1,1,0,0,0,10000000,10000000,0,684,경기,시흥시,배곧4로
683,경기 시흥시 배곧4로 32-17,41,20000000,10000000,59.5044,1,0,10,1,1,0,0,0,10000000,10000000,0,683,경기,시흥시,배곧4로
682,경기 김포시 풍무동 797,14,40000000,0,29.7522,0,0,3,1,1,0,0,0,20000000,20000000,0,682,경기,김포시,풍무동
681,서울 구로구 구로동 197-21,36,40000000,20000000,26.4464,0,0,7,2,5,0,0,0,10000000,30000000,0,681,서울,구로구,구로동
680,경기 안양시 만안구 태평로60번길 42,15,100000000,48000000,49.587,1,0,24,2,1,0,0,0,80000000,20000000,0,680,경기,안양시,만안구
679,충남 천안시 서북구 검은들3길 34,42,75000000,30000000,66.116,0,0,18,1,1,0,0,0,55000000,20000000,0,679,충남,천안시,서북구
678,충북 청주시 상당구 중고개로 104,37,95000000,49000000,42.98,0,0,30,2,2,0,0,0,65000000,30000000,0,678,충북,청주시,상당구
677,경기 시흥시 중심상가2길 12-8,63,110000000,120000000,49.587,1,0,46,1,4,0,0,0,80000000,30000000,0,677,경기,시흥시,중심상가2길
676,경기 고양시 일산동구 장항동 765-3,36,65000000,20000000,92.56,0,0,53,1,5,0,0,0,35000000,30000000,0,676,경기,고양시,일산동구
675,충남 아산시 탕정면 탕정면로8번길 33-1,37,100000000,30000000,59.5044,1,0,18,1,1,0,0,4,80000000,20000000,0,675,충남,아산시,탕정면
674,충남 아산시 탕정면 탕정면로8번길 33-1,37,100000000,25000000,59.5044,1,0,18,1,1,0,0,4,80000000,20000000,0,674,충남,아산시,탕정면
673,충남 아산시 탕정면 탕정면로8번길 33-1,37,100000000,921896832,59.5044,1,0,18,1,1,0,0,4,80000000,20000000,0,673,충남,아산시,탕정면
672,광주 광산구 용아로400번길,37,90000000,33000000,62.81,1,0,9,1,5,0,0,0,70000000,20000000,0,672,광주,광산구,용아로400번길
671,광주 광산구 선운로 3,30,35000000,18000000,52.89,1,0,9,1,0,0,0,0,15000000,20000000,0,671,광주,광산구,선운로
670,대구 서구 비산동 462-3,37,7000000,9000000,62.8102,1,0,40,1,1,0,0,0,2000000,5000000,0,670,대구,서구,비산동
669,부산 금정구 남산동 481-3,15,22000000,10000000,49.587,0,0,18,1,0,0,0,0,12000000,10000000,0,669,부산,금정구,남산동
668,대구 서구 비산동 462-3,37,7000000,25000000,62.8102,1,0,40,1,1,0,0,0,2000000,5000000,0,668,대구,서구,비산동
667,서울 강서구 강서로56길 56,63,97000000,18000000,52.89,1,0,9,2,1,0,0,0,57000000,40000000,0,667,서울,강서구,강서로56길
666,경기 화성시 동탄순환대로3길 28-17,30,65000000,20000000,62.81,0,0,32,1,2,0,0,0,45000000,20000000,0,666,경기,화성시,동탄순환대로3길
665,경기 광명시 새터로 44-7,16,150000000,10000000,46.2812,1,0,10,1,3,0,0,0,100000000,50000000,0,665,경기,광명시,새터로
664,경기 남양주시 다산순환로 325,37,47000000,28000000,39.6696,1,0,5,1,1,0,0,0,27000000,20000000,0,664,경기,남양주시,다산순환로
663,서울 마포구 연남동,42,80000000,15000000,42.9754,1,0,30,1,0,0,0,0,30000000,50000000,0,663,서울,마포구,연남동
662,경기 구리시 원수택로 23,42,25000000,12000000,49.587,1,0,18,1,2,0,0,0,15000000,10000000,0,662,경기,구리시,원수택로
661,충북 충주시,37,8000000,3500000,26.4464,1,0,24,1,0,0,0,0,3000000,5000000,0,661,충북,충주시,
660,경기 고양시 일산동구 백석동 1157-5,10,150000000,65000000,109.0914,0,0,120,1,2,0,0,0,125000000,25000000,0,660,경기,고양시,일산동구
659,경기 포천시 군내면 청군로 3149,42,70000000,55000000,165.29,0,0,36,3,3,0,0,0,50000000,20000000,0,659,경기,포천시,군내면
658,부산 금정구 남산동 481-3,42,25000000,10500000,49.587,0,0,18,1,0,0,0,0,15000000,10000000,0,658,부산,금정구,남산동
657,경기 부천시 역곡동 79-5,15,80000000,35000000,119.0088,1,0,30,2,0,0,0,0,50000000,30000000,0,657,경기,부천시,역곡동
656,서울 강서구 곰달래로 157,30,40000000,20000000,36.3638,0,0,16,1,0,0,0,0,20000000,20000000,0,656,서울,강서구,곰달래로
655,광주 남구 진제길 5,63,66000000,10000000,109.09,0,0,47,2,0,0,0,4,32000000,30000000,0,655,광주,남구,진제길
654,인천 서구 청마로34번길 6,63,100000000,2000000,46.2812,0,0,7,1,1,0,0,0,80000000,20000000,0,654,인천,서구,청마로34번길
653,경기 오산시 문헌공로 3,33,120000000,45700000,66.116,1,0,102,2,1,0,0,0,70000000,50000000,0,653,경기,오산시,문헌공로
652,서울 서대문구 명지대1나길 1,38,40000000,0,62.8102,0,0,7,1,1,0,0,0,30000000,10000000,0,652,서울,서대문구,명지대1나길
651,부산 동래구 명장로 151,57,45000000,1700000,122.3146,1,0,28,0,1,0,0,0,25000000,20000000,0,651,부산,동래구,명장로
650,서울 성북구 보문로13다길 21,37,45000000,48000000,26.4464,1,0,60,1,0,0,0,0,35000000,10000000,0,650,서울,성북구,보문로13다길
649,서울 성북구 보문로13다길 21,37,45000000,45000000,26.4464,1,0,60,1,0,0,0,0,35000000,10000000,0,649,서울,성북구,보문로13다길
648,서울 관악구 남부순환로 1868,15,117000000,48000000,39.6696,1,0,20,2,2,0,0,0,95000000,22000000,0,648,서울,관악구,남부순환로
647,부산 동래구 명장로 151,7,45000000,1700000,122.3146,1,0,28,0,1,0,0,0,25000000,20000000,0,647,부산,동래구,명장로
646,경기 양평군 용문면 다문북길 81,42,50000000,10000000,33.058,0,0,15,0,4,0,0,0,40000000,10000000,0,646,경기,양평군,용문면
645,경남 김해시 인제로200번길 25,37,10000000,30000000,165.29,0,0,36,1,0,0,0,0,0,10000000,0,645,경남,김해시,인제로200번길
644,경남 양산시 물금읍 백호로 96,7,48000000,1800000,204.9596,1,0,27,0,1,0,0,0,18000000,30000000,0,644,경남,양산시,물금읍
643,부산 영도구 봉래동1가 51-4,15,22000000,15000000,33.058,1,0,27,1,0,0,0,0,17000000,5000000,0,643,부산,영도구,봉래동1가
642,울산 남구 신정동 155-12,42,20000000,13000000,49.59,1,0,19,1,1,0,0,0,15000000,5000000,0,642,울산,남구,신정동
641,대전 서구 도안동 987,15,80000000,80000000,132.232,0,0,24,1,2,0,0,0,50000000,30000000,0,641,대전,서구,도안동
640,서울 구로구 디지털로 300,27,91500000,23500000,115.7,1,0,40,2,5,0,0,0,30000000,43050000,0,640,서울,구로구,디지털로
639,경남 창원시 성산구 마디미로 28,42,7000000,18000000,29.75,0,0,18,1,1,0,0,0,2000000,5000000,0,639,경남,창원시,성산구
637,경기 시흥시 중심상가2길 12-8,63,110000000,10000000,49.587,1,0,46,1,0,0,0,0,80000000,30000000,0,637,경기,시흥시,중심상가2길
636,경기 시흥시 목감동,63,60220000,8000000,85.95,1,0,30,2,1,0,0,4,60000000,220000,0,636,경기,시흥시,목감동
635,서울 서대문구 남가좌동 338-15,42,70000000,27000000,165.29,0,0,18,2,1,0,0,0,40000000,30000000,0,635,서울,서대문구,남가좌동
634,경기 화성시 남양읍 시청로45번길 3-3,39,15000000,8000000,49.587,1,0,50,1,2,0,0,0,0,15000000,0,634,경기,화성시,남양읍
633,경기 화성시 남양읍 시청로45번길 3-3,39,15050000,8000000,49.587,1,0,255,1,2,0,0,0,50000,15000000,0,633,경기,화성시,남양읍
632,경기 광명시 철산로 36,27,200000000,30000000,132.232,1,0,102,2,4,0,0,4,130000000,70000000,0,632,경기,광명시,철산로
631,서울 영등포구 영신로9길 22,42,35000000,20000000,66.116,1,0,20,1,0,0,0,0,25000000,10000000,0,631,서울,영등포구,영신로9길
630,경기 부천시 중동 1147-1,57,90000000,20000000,165.29,0,0,13,2,0,0,0,0,70000000,20000000,0,630,경기,부천시,중동
629,충북 청주시 서원구 내수동로 89,57,50000000,20000000,152.07,0,0,24,1,1,0,0,0,20000000,30000000,0,629,충북,청주시,서원구
628,경기 성남시 수정구 수정로 180,63,30000000,0,99.174,0,0,15,1,0,0,0,0,10000000,20000000,0,628,경기,성남시,수정구
627,대구 수성구 중동 111-3,41,13000000,14500000,33.058,0,0,8,1,0,0,0,0,3000000,10000000,0,627,대구,수성구,중동
626,부산 사하구 낙동대로550번길 16,30,135000000,60000000,42.9754,1,0,33,2,0,0,0,0,120000000,15000000,0,626,부산,사하구,낙동대로550번길
625,경남 창원시 성산구 중앙대로 55,42,10000000,0,95.8682,0,0,12,1,1,0,0,0,5000000,5000000,0,625,경남,창원시,성산구
624,서울 광진구 아차산로29길 75,42,100000000,30000000,19.8348,1,0,33,1,2,0,0,1,80000000,20000000,0,624,서울,광진구,아차산로29길
623,경기 화성시 반송동 41-5,63,120000000,12000000,46.28,1,0,19,2,0,0,0,1,90000000,30000000,0,623,경기,화성시,반송동
622,경기 화성시 반송동 41-5,63,-2147483648,4294967295,46.28,1,0,19,2,0,0,0,1,4294967295,4294967295,0,622,경기,화성시,반송동
621,경기 이천시 이섭대천로1217번길 16,15,110000000,25000000,39.67,1,0,9,3,0,0,0,0,80000000,30000000,0,621,경기,이천시,이섭대천로1217번길
620,경기 남양주시 다산2동,15,159990000,48000000,79.3392,1,0,36,2,1,0,0,0,99990000,60000000,0,620,경기,남양주시,다산2동
619,대구 달서구 상화북로5길 46,37,60000000,22000000,66.116,1,0,9,1,0,0,0,0,50000000,10000000,0,619,대구,달서구,상화북로5길
618,경기 용인시 기흥구 흥덕중앙로 55,15,50000000,13500000,115.7,1,0,10,1,4,0,0,0,0,50000000,0,618,경기,용인시,기흥구
617,경기 광명시 기아로 23,37,46000000,0,49.587,1,0,80,1,0,0,0,0,26000000,20000000,0,617,경기,광명시,기아로
616,경기 고양시 일산동구 장항동 746-1,63,50000000,0,42.9754,1,0,18,1,5,0,0,0,30000000,20000000,0,616,경기,고양시,일산동구
615,인천 연수구 먼우금로83번길 12,42,68000000,40000000,66.116,1,0,18,1,1,0,0,4,48000000,20000000,0,615,인천,연수구,먼우금로83번길
614,경기 수원시 영통구 봉영로 1576,15,66000000,30740000,82.65,1,0,12,1,5,0,0,0,50000000,16000000,0,614,경기,수원시,영통구
613,서울 서초구 나루터로15길 22,27,65000000,6000000,66.116,0,0,19,1,1,0,0,4,40000000,25000000,0,613,서울,서초구,나루터로15길
612,서울 영등포구 당산동2가 147-4,42,22000000,20000000,59.5,0,0,30,1,0,0,0,0,12000000,10000000,0,612,서울,영등포구,당산동2가
611,경기 김포시 마산동 651-6,15,80000000,34000000,42.98,1,0,20,1,0,0,0,4,70000000,10000000,0,611,경기,김포시,마산동
610,인천 동구 송현로,37,55000000,37000000,42.9754,1,0,8,2,2,0,0,0,35000000,20000000,0,610,인천,동구,송현로
609,울산 남구 삼산동 1575-17,33,90000000,20000000,85.95,1,0,17,0,1,0,0,0,60000000,30000000,0,609,울산,남구,삼산동
608,인천 남동구 백범로247번길 15,42,50000000,40000000,49.59,0,0,84,1,0,0,0,0,40000000,10000000,0,608,인천,남동구,백범로247번길
607,경기 구리시 원수택로 23,42,26000000,10000000,49.587,1,0,18,1,2,0,0,0,16000000,10000000,0,607,경기,구리시,원수택로
606,서울 중랑구 상봉동 268-51,30,8500000,700000,23.1406,0,0,31,1,0,0,0,0,3500000,5000000,0,606,서울,중랑구,상봉동
605,울산 북구 매산로 65,37,75000000,31000000,42.9754,1,0,13,1,2,0,0,0,55000000,20000000,0,605,울산,북구,매산로
604,서울 강서구 화곡로 398,57,35000000,15000000,85.95,0,0,5,1,5,0,0,0,35000000,0,0,604,서울,강서구,화곡로
603,경기 안산시 상록구 사동 1157,36,120000000,25000000,66.116,0,0,4,2,0,0,0,0,100000000,20000000,0,603,경기,안산시,상록구
602,경기 김포시 운양동,18,35000000,1500000,99.17,0,0,4,1,5,0,0,0,20000000,15000000,0,602,경기,김포시,운양동
601,경기 화성시 경기대로 1025-5,42,80000000,25000000,52.8928,1,0,6,2,1,0,0,0,60000000,20000000,0,601,경기,화성시,경기대로
600,서울 영등포구 선유로 71,14,115000000,38000000,33.058,1,0,10,2,3,0,0,0,85000000,30000000,0,600,서울,영등포구,선유로
599,경남 양산시 신명동로 3,37,17000000,8000000,42.9754,0,0,18,1,0,0,0,0,7000000,10000000,0,599,경남,양산시,신명동로
598,경기 화성시 수노을1로 191,37,60000000,0,79.34,1,0,12,1,1,0,0,0,20000000,40000000,0,598,경기,화성시,수노을1로
597,인천 서구 마전동,42,25000000,16000000,39.6696,0,0,15,1,2,0,0,0,15000000,10000000,0,597,인천,서구,마전동
596,서울 강동구 명일동 246-2,15,30000000,12000000,26.4464,0,0,14,1,0,0,0,0,10000000,20000000,0,596,서울,강동구,명일동
595,강원 춘천시 춘천로 188,31,230000000,9000000,231.406,0,0,20,1,5,0,0,0,200000000,30000000,0,595,강원,춘천시,춘천로
594,서울 서대문구 홍제원1길 13,42,120000000,47200000,66.116,1,0,27,1,0,0,0,0,95000000,25000000,0,594,서울,서대문구,홍제원1길
593,서울 서대문구 홍제원1길 13,42,120000000,47200000,66.116,1,0,27,1,0,0,0,0,95000000,25000000,0,593,서울,서대문구,홍제원1길
592,경기 하남시 미사강변한강로334번길 7-1,14,30000000,10000000,49.587,1,0,16,1,1,0,0,0,15000000,15000000,0,592,경기,하남시,미사강변한강로334번길
591,서울 서대문구 연세로2길 14,27,90000000,5000000,46.2812,0,0,3,1,0,0,0,0,80000000,10000000,0,591,서울,서대문구,연세로2길
590,서울 관악구 신림동,57,120000000,5000000,165.29,0,0,8,0,1,0,0,0,105000000,15000000,0,590,서울,관악구,신림동
589,울산 동구 화문로 63,63,230000000,24000000,99.174,1,0,9,1,1,0,0,0,220000000,10000000,0,589,울산,동구,화문로
588,울산 동구 화문로 63,63,986744448,22000000,99.174,1,0,9,1,1,0,0,0,976744448,10000000,0,588,울산,동구,화문로
587,대구 수성구 명덕로 414,38,75000000,15000000,42.9754,0,0,6,1,5,0,0,0,45000000,30000000,0,587,대구,수성구,명덕로
586,경기 고양시 일산서구,33,10000000,8000000,16.529,1,0,14,1,5,0,0,0,10000000,0,0,586,경기,고양시,일산서구
585,대구 달서구 조암로10길 5,24,110000000,10000000,85.9508,0,0,7,0,1,0,0,0,90000000,20000000,0,585,대구,달서구,조암로10길
584,충남 아산시 권곡동 552-1,42,15000000,15000000,56.1986,0,0,8,1,1,0,0,0,10000000,5000000,0,584,충남,아산시,권곡동
583,경기 화성시 반송동 86-4,41,160000000,75000000,59.5,0,0,19,2,5,0,0,0,130000000,30000000,0,583,경기,화성시,반송동
582,대전 대덕구 송촌북로4번길 27-6,35,25000000,6000000,105.79,0,0,8,1,1,0,0,0,15000000,10000000,0,582,대전,대덕구,송촌북로4번길
581,대구 동구 안심로16길 47,42,60000000,14000000,59.5044,1,0,1,1,5,0,0,2,30000000,30000000,0,581,대구,동구,안심로16길
580,서울 광진구 아차산로29길 75,42,67000000,30000000,16.529,1,0,32,1,1,0,0,1,47000000,20000000,0,580,서울,광진구,아차산로29길
579,서울 광진구 아차산로29길 75,42,67000000,30000000,16.529,1,0,32,1,1,0,0,0,47000000,20000000,0,579,서울,광진구,아차산로29길
578,서울 광진구 아차산로29길 75,42,65000000,30000000,16.529,1,0,32,1,1,0,0,1,45000000,20000000,0,578,서울,광진구,아차산로29길
577,서울 강서구 화곡로 194-52,12,20000000,12000000,72.7276,1,0,14,1,0,0,0,0,10000000,10000000,0,577,서울,강서구,화곡로
576,경기 광명시 일직동,37,75000000,41000000,46.2812,1,0,15,1,5,0,0,0,55000000,20000000,0,576,경기,광명시,일직동
575,경북 경주시 건천읍 내서로 1096,37,35000000,6000000,99.174,1,0,27,1,1,0,0,0,25000000,10000000,0,575,경북,경주시,건천읍
574,경기 의정부시 민락로 195,15,40000000,20000000,36.3638,1,0,18,1,1,0,0,0,20000000,20000000,0,574,경기,의정부시,민락로
573,서울 강서구 곰달래로 157,30,40000000,20000000,36.3638,0,0,15,1,0,0,0,0,20000000,20000000,0,573,서울,강서구,곰달래로
572,광주 광산구 목련로273번안길,63,120000000,15000000,59.5,1,0,24,1,0,0,0,0,90000000,30000000,0,572,광주,광산구,목련로273번안길
571,인천 남동구 구월4동,42,37000000,22000000,36.3638,1,0,6,1,0,0,0,0,30000000,7000000,0,571,인천,남동구,구월4동
570,충남 천안시 서북구 두정동,37,20000000,18000000,66.12,0,0,6,1,1,0,0,0,15000000,5000000,0,570,충남,천안시,서북구
569,인천 남동구 구월4동,42,100000000,22000000,36.3638,1,0,6,1,0,0,0,0,30000000,70000000,0,569,인천,남동구,구월4동
568,부산 사상구 진사로 34,42,15000000,15000000,23.1406,0,0,14,1,1,0,0,0,10000000,5000000,0,568,부산,사상구,진사로
567,경기 시흥시,63,-2147483648,25000000,42.98,1,0,8,2,1,0,0,1,4294967295,30000000,0,567,경기,시흥시,
566,경기 포천시 군내면 청군로 3149,42,50000000,53000000,148.761,0,0,36,3,3,0,0,0,30000000,20000000,0,566,경기,포천시,군내면
565,서울 관악구 서림3길 42,63,14900000,6000000,19.8348,0,0,7,1,1,0,0,0,9900000,5000000,0,565,서울,관악구,서림3길
564,경남 양산시,15,17000000,8000000,42.9754,1,0,18,1,0,0,0,0,7000000,10000000,0,564,경남,양산시,
563,경기 파주시 황골로 26,42,25000000,11000000,39.6696,1,0,10,1,0,0,0,0,15000000,10000000,0,563,경기,파주시,황골로
562,서울 마포구 공덕동 242-84,42,150000000,20000000,59.5044,1,0,101,1,0,0,0,0,100000000,50000000,0,562,서울,마포구,공덕동
561,경기 안양시 만안구 태평로60번길 42,15,120000000,48000000,49.587,1,0,24,1,1,0,0,4,100000000,20000000,0,561,경기,안양시,만안구
560,경기 고양시 덕양구 화정로 65,63,85000000,9000000,33.06,1,0,14,2,1,0,0,0,55000000,30000000,0,560,경기,고양시,덕양구
559,경기 수원시 장안구 파장동 495-48,42,30000000,22000000,66.12,1,0,26,1,0,0,0,0,20000000,10000000,0,559,경기,수원시,장안구
558,경기 평택시 고덕여염9길 25,42,200000000,30000000,165.29,0,0,6,1,5,0,0,0,150000000,50000000,0,558,경기,평택시,고덕여염9길
557,서울 영등포구 당산로42길,30,75000000,30000000,148.761,0,0,48,2,5,0,0,4,50000000,25000000,0,557,서울,영등포구,당산로42길
556,경기 남양주시 오남읍 진건오남로884번길 38,40,14000000,1300000,42.9754,1,0,39,3,1,0,0,0,4000000,10000000,0,556,경기,남양주시,오남읍
555,서울 영등포구 영신로9길 22,42,38000000,21000000,66.116,1,0,18,1,0,0,0,0,28000000,10000000,0,555,서울,영등포구,영신로9길
554,서울 종로구 율곡로 243-2,42,15000000,0,19.83,0,0,15,1,0,0,0,0,10000000,5000000,0,554,서울,종로구,율곡로
553,서울 영등포구 당산로 169,42,105000000,50000000,23.1406,1,0,24,2,0,0,0,0,75000000,30000000,0,553,서울,영등포구,당산로
552,경기 고양시 일산동구 장항동 765-3,36,70000000,20000000,92.56,0,0,53,1,5,0,0,0,40000000,30000000,0,552,경기,고양시,일산동구
551,부산 사상구 가야대로 311,41,25000000,20000000,33.058,1,0,36,1,0,0,0,1,10000000,15000000,0,551,부산,사상구,가야대로
550,충남 아산시 시민로449번길,42,40000000,13000000,109.0914,0,0,42,1,1,0,0,0,20000000,20000000,0,550,충남,아산시,시민로449번길
548,서울 성동구 독서당로 270,42,22000000,0,33.058,0,0,18,1,5,0,0,0,12000000,10000000,0,548,서울,성동구,독서당로
547,경기 안양시 동안구 관양동 1391-32,6,40000000,75000000,33.06,0,0,168,1,1,0,0,2,10000000,30000000,0,547,경기,안양시,동안구
546,충남 당진시 동부로 99,38,49000000,4000000,39.67,0,0,7,1,3,0,0,0,29000000,20000000,0,546,충남,당진시,동부로
545,충남 당진시 동부로 99,38,50000000,3500000,39.67,0,0,7,1,3,0,0,0,30000000,20000000,0,545,충남,당진시,동부로
544,대구 수성구 중동 111-3,41,28000000,15000000,33.058,0,0,8,1,0,0,0,0,18000000,10000000,0,544,대구,수성구,중동
543,부산 북구 만덕대로28번길 26,30,62000000,20000000,33.058,0,0,55,1,0,0,0,0,42000000,20000000,0,543,부산,북구,만덕대로28번길
542,부산 수영구 광안동 93-9,37,79000000,40000000,42.9754,1,0,84,1,0,0,0,0,77000000,2000000,0,542,부산,수영구,광안동
541,인천 서구 연희동,37,35000000,33000000,33.058,1,0,36,1,1,0,0,0,30000000,5000000,0,541,인천,서구,연희동
540,경기 시흥시 배곧동,42,12000000,6000000,33.058,0,0,12,1,5,0,0,0,2000000,10000000,0,540,경기,시흥시,배곧동
539,울산 북구 동대5길 34,42,70000000,9000000,132.23,0,0,48,1,0,0,0,4,40000000,30000000,0,539,울산,북구,동대5길
538,서울 관악구 봉천동 36-34,42,48000000,0,33.058,0,0,12,1,0,0,0,0,23000000,25000000,0,538,서울,관악구,봉천동
537,경기 용인시 수지구 상현동 1119-1,14,80000000,20000000,49.59,1,0,11,1,5,0,0,0,50000000,30000000,0,537,경기,용인시,수지구
536,경기 용인시 수지구 광교중앙로 301,30,100000000,50000000,49.587,0,0,16,2,4,0,0,1,70000000,30000000,0,536,경기,용인시,수지구
535,인천 남동구 백범로 399,15,75000000,50000000,39.6696,1,0,14,1,0,0,0,0,70000000,5000000,0,535,인천,남동구,백범로
534,경기 고양시 일산동구 백석동 1157-5,10,150000000,60000000,109.0914,0,0,96,1,1,0,0,0,125000000,25000000,0,534,경기,고양시,일산동구
533,경기 군포시 산본로386번길 5-7,41,30000000,16000000,29.7522,1,0,15,2,1,0,0,0,10000000,20000000,0,533,경기,군포시,산본로386번길
532,경기 파주시 경의로 1070,63,110000000,0,42.9754,1,0,12,1,5,0,0,0,60000000,50000000,0,532,경기,파주시,경의로
531,경기 부천시 성주로 171,33,20000000,0,26.4464,0,0,12,1,0,0,0,0,10000000,10000000,0,531,경기,부천시,성주로
530,대구 서구 문화로49길 5,38,31000000,7600000,33.058,0,0,255,1,0,0,0,0,26000000,5000000,0,530,대구,서구,문화로49길
529,충남 아산시 온중로 20,42,13000000,12000000,33.058,1,0,7,1,2,0,0,0,10000000,3000000,0,529,충남,아산시,온중로
528,서울 영등포구 영등포동,38,20000000,5000000,66.12,0,0,24,1,1,0,0,4,0,20000000,0,528,서울,영등포구,영등포동
527,경기 양주시 옥정동로7길 50,41,200000000,45000000,46.2812,1,0,16,2,1,0,0,0,180000000,20000000,0,527,경기,양주시,옥정동로7길
526,경기 수원시 장안구 정자동 51-55,42,19000000,10000000,26.4464,0,0,2,1,0,0,0,0,9000000,10000000,0,526,경기,수원시,장안구
525,서울 영등포구 영신로9길 22,42,40000000,21000000,66.116,1,0,18,1,0,0,0,0,30000000,10000000,0,525,서울,영등포구,영신로9길
524,서울 송파구 위례광장로 120,36,100000000,65000000,46.2812,0,0,21,3,1,0,0,0,70000000,30000000,0,524,서울,송파구,위례광장로
523,경기 용인시 처인구 ,37,60000000,0,66.116,1,0,30,2,5,0,0,0,0,0,0,523,경기,용인시,처인구
522,경기 안산시 상록구 본오동 874-8,30,40000000,22000000,33.058,0,0,32,1,2,0,0,0,25000000,15000000,0,522,경기,안산시,상록구
521,부산 부산진구 부전로 51,63,250000000,35000000,330.58,1,0,40,2,1,0,0,0,100000000,150000000,0,521,부산,부산진구,부전로
520,경기 광주시 초월읍 쌍동리 199-17,23,50000000,8000000,72.73,0,0,36,1,2,0,0,0,20000000,30000000,0,520,경기,광주시,초월읍
519,경기 남양주시 송산로 153,23,50000000,7000000,66.116,0,0,14,1,0,0,0,1,25000000,25000000,0,519,경기,남양주시,송산로
518,인천 연수구 하모니로 158,42,170000000,36000000,46.2812,1,0,24,2,5,0,0,0,120000000,50000000,0,518,인천,연수구,하모니로
517,서울 동대문구 안암로,42,100000000,1410065408,82.645,0,0,36,2,1,0,0,0,70000000,30000000,0,517,서울,동대문구,안암로
