label,status,hit,latency_ms,expected_id,top5_ids,top5_names,used_payload_json
"경북 경산시 삼성현로 커피 3억 이상 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,94.8,2586,"[1083, 1372, 1934, 2586, 2585]","['팔도커피 ', '네일은', '동복리갈치조림', '비공개문의바랍니다', 'MO***(비공개)']","{""totalAmount"": 80000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경북"", ""gunName"": ""경산시"", ""dongName"": ""삼성현로""}, ""addressLabel"": ""경북 경산시 삼성현로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
경기 고양시 일산동구 기타서비스 1억 이하 10평 이상,200,1,103.3,2587,"[3074, 2224, 2587, 2424, 2412]","['ㅋ', '스시드래곤', '댓데이', '하츠야', '만족 오향족발']","{""totalAmount"": 4200, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산동구""}, ""addressLabel"": ""경기 고양시 일산동구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""없음"", ""categoryLabel"": ""기타서비스""}"
"충남 아산시 배방읍 종합소매점 1억 이하 10평 이상 무권리, 영업기간 1년 이상, 양도 즉시가능 매장",200,1,86.9,2588,"[2588, 702, 2720, 256, 550]","['옐로우스푼 배방점', '만석돼지양념구이', '냉면장인임사부배방탕정점', '맛올 용화점', '아산천복순대국밥 ']","{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""충남"", ""gunName"": ""아산시"", ""dongName"": ""배방읍""}, ""addressLabel"": ""충남 아산시 배방읍"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""무권리, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""종합소매점""}"
"경기 고양시 일산서구 치킨 1~3억 10평 이상 직원 승계 가능매장, 양도 즉시가능 매장",200,1,134.3,2590,"[3074, 3020, 2224, 2582, 2590]","['ㅋ', '비즈웰 일산공유오피스 비상주사무실', '스시드래곤', '인더풀', '그립닭 옛날통닭']","{""totalAmount"": 11000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산서구""}, ""addressLabel"": ""경기 고양시 일산서구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 양도 즉시가능 매장"", ""categoryLabel"": ""치킨""}"
경기 의정부시 태평로137번길 의류/패션 1억 이하 10평 미만 양도 즉시가능 매장,200,1,86.1,2591,"[3011, 2591, 1689, 2598]","['뉴트로네일', 'popin', '양가네곱창', 'popin']","{""totalAmount"": 1900, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""태평로137번길""}, ""addressLabel"": ""경기 의정부시 태평로137번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""의류/패션""}"
"경기 하남시 위례대로 한식 1억 이하 10평 미만 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장",200,1,90.6,2594,"[2660, 1187, 2594, 2403, 2376]","['도담 김치찌개 백전짜글이', '오늘의 gym', '도담 김치찌개', '보니타플라워 ', '커먼샌드']","{""totalAmount"": 4000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": ""위례대로""}, ""addressLabel"": ""경기 하남시 위례대로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
경기 의정부시 태평로137번길 의류/패션 1억 이하 10평 미만 양도 즉시가능 매장,200,1,62.6,2598,"[3011, 2591, 1689, 2598]","['뉴트로네일', 'popin', '양가네곱창', 'popin']","{""totalAmount"": 1900, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""태평로137번길""}, ""addressLabel"": ""경기 의정부시 태평로137번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""의류/패션""}"
"대전 유성구 온천북로13번길 서양식 1~3억 30평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장",200,1,86.1,2600,"[2600, 940, 1448, 1292, 2174]","['살롱드뱅', '주식회사구공 제주커피', '워시엔조이 대전 원신흥점', '당근pc', '생대목']","{""totalAmount"": 16000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대전"", ""gunName"": ""유성구"", ""dongName"": ""온천북로13번길""}, ""addressLabel"": ""대전 유성구 온천북로13번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""서양식""}"
경북 경주시 양남면 커피 1~3억 10평 이상 직원 승계 가능매장,200,1,84.1,2605,"[2605, 2101, 1649, 388]","['마담바게뜨', '버거선장', '버거선장', 'vinca']","{""totalAmount"": 29000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경북"", ""gunName"": ""경주시"", ""dongName"": ""양남면""}, ""addressLabel"": ""경북 경주시 양남면"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장"", ""categoryLabel"": ""커피""}"
"광주 광산구 장신로 기타외식 1억 이하 40평 이상 직원 승계 가능매장, 양도 즉시가능 매장",200,1,69.4,2607,"[3015, 2607, 1888, 1771, 2979]","['포도당', '블링바', '캐치볼클럽', '루비', '포도당']","{""totalAmount"": 7000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""광주"", ""gunName"": ""광산구"", ""dongName"": ""장신로""}, ""addressLabel"": ""광주 광산구 장신로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 양도 즉시가능 매장"", ""categoryLabel"": ""기타외식""}"
울산 중구 태화동 한식 1억 이하 20평 이상 영업기간 1년 이상,200,1,81.4,2611,"[3145, 3144, 2611, 687]","['2', '123', '쭈꾸미한판', '시즌아이pc방']","{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""울산"", ""gunName"": ""중구"", ""dongName"": ""태화동""}, ""addressLabel"": ""울산 중구 태화동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""한식""}"
경기 이천시 마장면 한식 1~3억 30평 이상,200,1,61.4,2613,[2613],['어바웃푸드'],"{""totalAmount"": 12000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""이천시"", ""dongName"": ""마장면""}, ""addressLabel"": ""경기 이천시 마장면"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""없음"", ""categoryLabel"": ""한식""}"
"경기 수원시 영통구 한식 1~3억 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장",200,1,175.9,2614,"[3275, 2614, 2365, 1840, 2050]","['HenanA', '오구불고기 ', '이뉴어', '벌룬프로젝트수원', '만화카페 정글북']","{""totalAmount"": 12000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""수원시"", ""dongName"": ""영통구""}, ""addressLabel"": ""경기 수원시 영통구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
"서울 동대문구 회기로 기타외식 1억 이하 30평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,93.6,2620,"[3000, 2999, 2655, 2620, 1823]","['동해루', '동해루', '한국족발', '바이브', '홈 인테리어 ']","{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": ""회기로""}, ""addressLabel"": ""서울 동대문구 회기로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타외식""}"
"대전 서구 관저동로93번길 기타외식 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,71.2,2621,"[3067, 2621, 2405, 1274, 1978]","['야', '통불 관저점', '피부, 꽃피우다', '한백국밥 둔산점', '카페미로']","{""totalAmount"": 6000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대전"", ""gunName"": ""서구"", ""dongName"": ""관저동로93번길""}, ""addressLabel"": ""대전 서구 관저동로93번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타외식""}"
"경북 포항시 북구 중식 1~3억 30평 이상 직원 승계 가능매장, 영업기간 1년 이상",200,1,79.0,2624,"[2624, 2575]","['도야짬뽕 장량점', ""이츠(It's)""]","{""totalAmount"": 16000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경북"", ""gunName"": ""포항시"", ""dongName"": ""북구""}, ""addressLabel"": ""경북 포항시 북구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상"", ""categoryLabel"": ""중식""}"
"경기 성남시 수정구 교육 1억 이하 20평 이상 무권리, 양도 즉시가능 매장",200,1,101.7,2625,"[2991, 628, 2625, 2581, 2399]","['블루웨이브커피', '위치투커피', '유니크에듀케어 학원', '크로플각 (공실)', '카페아인']","{""totalAmount"": 4000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""수정구""}, ""addressLabel"": ""경기 성남시 수정구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""무권리, 양도 즉시가능 매장"", ""categoryLabel"": ""교육""}"
서울 관악구 신림로17길 분식 1억 이하 10평 미만 양도 즉시가능 매장,200,1,114.0,2626,"[3096, 2664, 2626, 2635, 2564]","['1', '신림종합어시장 ', '고시태그', '홀덤치기좋은날', '포스트버거']","{""totalAmount"": 5200, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""관악구"", ""dongName"": ""신림로17길""}, ""addressLabel"": ""서울 관악구 신림로17길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""분식""}"
"서울 송파구 위례성대로12길 커피 1~3억 30평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,112.1,2627,"[3075, 1896, 3003, 2627, 2426]","['test', '베어스커피', '덴마바', '가제트', '더나루']","{""totalAmount"": 23000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""송파구"", ""dongName"": ""위례성대로12길""}, ""addressLabel"": ""서울 송파구 위례성대로12길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
서울 구로구 디지털로32나길 주점 3억 이상 30평 이상 양도 즉시가능 매장,200,1,102.4,2630,"[3099, 3077, 2631, 2630, 2565]","['test size', 'ㄷ', '린츄', '라운지목화 구로디지털점', '우장창창고척점']","{""totalAmount"": 56000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""구로구"", ""dongName"": ""디지털로32나길""}, ""addressLabel"": ""서울 구로구 디지털로32나길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""주점""}"
서울 구로구 디지털로34길 중식 1억 이하 10평 이상 양도 즉시가능 매장,200,1,83.5,2631,"[3099, 3077, 2631]","['test size', 'ㄷ', '린츄']","{""totalAmount"": 660, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""구로구"", ""dongName"": ""디지털로34길""}, ""addressLabel"": ""서울 구로구 디지털로34길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""중식""}"
강원특별자치도 속초시 장사항해안길 커피 1~3억 40평 이상 양도 즉시가능 매장,200,1,63.1,2632,[2632],['모스라운지'],"{""totalAmount"": 24000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""강원특별자치도"", ""gunName"": ""속초시"", ""dongName"": ""장사항해안길""}, ""addressLabel"": ""강원특별자치도 속초시 장사항해안길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
서울 관악구 봉천로 기타서비스 1억 이하 40평 이상 영업기간 1년 이상,200,1,113.8,2635,"[3096, 2664, 2626, 2635, 2564]","['1', '신림종합어시장 ', '고시태그', '홀덤치기좋은날', '포스트버거']","{""totalAmount"": 7000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""관악구"", ""dongName"": ""봉천로""}, ""addressLabel"": ""서울 관악구 봉천로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""기타서비스""}"
"대구 북구 원대로 한식 1~3억 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,80.0,2644,"[2644, 1950, 951, 1320, 2212]","['조개로314', '도와커피', '뷰인마인드', '태평족발', '우리동네세차대장']","{""totalAmount"": 13000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대구"", ""gunName"": ""북구"", ""dongName"": ""원대로""}, ""addressLabel"": ""대구 북구 원대로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
"경기 시흥시 장현능곡로 커피 1~3억 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,135.6,2649,"[3299, 2535, 2649, 2537, 2361]","['시흥대야역꽃집', '고잔냉삼', '도노카페샵 시흥플랑드르', '월하 시흥점', '까스텔바작시흥신천점']","{""totalAmount"": 21000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""시흥시"", ""dongName"": ""장현능곡로""}, ""addressLabel"": ""경기 시흥시 장현능곡로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
"서울 동작구 동작대로27길 커피 1억 이하 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,77.9,2652,"[2652, 2334, 966, 788, 2694]","['에딕티이즈', '노량양꼬치', '맛찌', '사라스시', '카츠야미']","{""totalAmount"": 8000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""동작구"", ""dongName"": ""동작대로27길""}, ""addressLabel"": ""서울 동작구 동작대로27길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
경기 성남시 수정구 한식 1억 이하 10평 이상 영업기간 1년 이상,200,1,121.2,2654,"[2991, 628, 2654, 2625, 2581]","['블루웨이브커피', '위치투커피', '권튼튼반찬', '유니크에듀케어 학원', '크로플각 (공실)']","{""totalAmount"": 8000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""수정구""}, ""addressLabel"": ""경기 성남시 수정구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""한식""}"
"서울 동대문구 이문동 한식 1억 이하 10평 미만 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장",200,1,79.6,2655,"[3000, 2999, 2655, 2620, 1823]","['동해루', '동해루', '한국족발', '바이브', '홈 인테리어 ']","{""totalAmount"": 5600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": ""이문동""}, ""addressLabel"": ""서울 동대문구 이문동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
"부산 사상구 가야대로 기타서비스 1~3억 30평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,73.9,2657,"[2657, 2744, 2824, 568, 427]","['더펜이즈스터디카페 ', '더펜이즈 스터디카페', '얌얌푸르츠', '싸다아구사상점', '쫑생쫑사당구장']","{""totalAmount"": 11000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""사상구"", ""dongName"": ""가야대로""}, ""addressLabel"": ""부산 사상구 가야대로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타서비스""}"
"경기 하남시 위례대로 한식 1억 이하 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장",200,1,86.2,2660,"[2660, 1187, 2594, 2403, 2376]","['도담 김치찌개 백전짜글이', '오늘의 gym', '도담 김치찌개', '보니타플라워 ', '커먼샌드']","{""totalAmount"": 4000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""하남시"", ""dongName"": ""위례대로""}, ""addressLabel"": ""경기 하남시 위례대로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}"
서울 관악구 신림동 일식 1억 이하 40평 이상 양도 즉시가능 매장,200,1,109.7,2664,"[3096, 2664, 2626, 2635, 2564]","['1', '신림종합어시장 ', '고시태그', '홀덤치기좋은날', '포스트버거']","{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""관악구"", ""dongName"": ""신림동""}, ""addressLabel"": ""서울 관악구 신림동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""일식""}"
서울 중랑구 망우로32길 커피 1억 이하 10평 미만 양도 즉시가능 매장,200,1,98.3,2691,"[1688, 2701, 2691, 2717, 2713]","['카페535', '유미바디라인', '샌드마켓', '프롬해피', '젠네트']","{""totalAmount"": 4600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": ""망우로32길""}, ""addressLabel"": ""서울 중랑구 망우로32길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""커피""}"
서울 동작구 만양로 한식 1억 이하 10평 이상 영업기간 1년 이상,200,1,64.8,2694,"[2652, 2334, 966, 788, 2694]","['에딕티이즈', '노량양꼬치', '맛찌', '사라스시', '카츠야미']","{""totalAmount"": 7000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""동작구"", ""dongName"": ""만양로""}, ""addressLabel"": ""서울 동작구 만양로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""한식""}"
"서울 중랑구 망우로 스포츠 1억 이하 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장",200,1,79.0,2701,"[2701, 2691, 2717, 2713, 2759]","['유미바디라인', '샌드마켓', '프롬해피', '젠네트', '스시프린스']","{""totalAmount"": 3400, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""중랑구"", ""dongName"": ""망우로""}, ""addressLabel"": ""서울 중랑구 망우로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""스포츠""}"
