payload_json,expected_id,search_label
"{""totalAmount"": 17000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""수지구""}, ""addressLabel"": ""경기 용인시 수지구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",2886,"경기 용인시 수지구 커피 1~3억 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 5600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""미추홀구"", ""dongName"": ""주안동""}, ""addressLabel"": ""인천 미추홀구 주안동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""스포츠""}",2891,"인천 미추홀구 주안동 스포츠 1억 이하 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 8000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""강서구"", ""dongName"": ""명지동""}, ""addressLabel"": ""부산 강서구 명지동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""이미용""}",2892,부산 강서구 명지동 이미용 1억 이하 20평 이상 영업기간 1년 이상
"{""totalAmount"": 7200, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""강원특별자치도"", ""gunName"": ""동해시"", ""dongName"": ""효자로""}, ""addressLabel"": ""강원특별자치도 동해시 효자로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""일식""}",2899,강원특별자치도 동해시 효자로 일식 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 5000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""서대문구"", ""dongName"": ""창천동""}, ""addressLabel"": ""서울 서대문구 창천동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""무권리, 양도 즉시가능 매장"", ""categoryLabel"": ""일식""}",2900,"서울 서대문구 창천동 일식 1억 이하 30평 이상 무권리, 양도 즉시가능 매장"
"{""totalAmount"": 40000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""광명시"", ""dongName"": ""양지로""}, ""addressLabel"": ""경기 광명시 양지로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",2908,경기 광명시 양지로 한식 3억 이상 20평 이상 양도 즉시가능 매장
"{""totalAmount"": 9000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""평택시"", ""dongName"": ""고덕중앙로""}, ""addressLabel"": ""경기 평택시 고덕중앙로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",2915,"경기 평택시 고덕중앙로 커피 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 5000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""강서구"", ""dongName"": ""수명로""}, ""addressLabel"": ""서울 강서구 수명로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""일식""}",2921,서울 강서구 수명로 일식 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 14000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""전북특별자치도"", ""gunName"": ""전주시"", ""dongName"": ""완산구""}, ""addressLabel"": ""전북특별자치도 전주시 완산구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",2927,"전북특별자치도 전주시 완산구 한식 1~3억 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 9000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""울산"", ""gunName"": ""울주군"", ""dongName"": ""서생면""}, ""addressLabel"": ""울산 울주군 서생면"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타외식""}",2928,"울산 울주군 서생면 기타외식 1억 이하 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 1800, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대구"", ""gunName"": ""달서구"", ""dongName"": ""당산로45길""}, ""addressLabel"": ""대구 달서구 당산로45길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""교육""}",2933,"대구 달서구 당산로45길 교육 1억 이하 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 1700, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대구"", ""gunName"": ""달서구"", ""dongName"": ""당산로45길""}, ""addressLabel"": ""대구 달서구 당산로45길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""교육""}",2935,"대구 달서구 당산로45길 교육 1억 이하 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 14000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""남구"", ""dongName"": ""수영로334번길""}, ""addressLabel"": ""부산 남구 수영로334번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",2940,"부산 남구 수영로334번길 커피 1~3억 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 20000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""울산"", ""gunName"": ""남구"", ""dongName"": ""옥동""}, ""addressLabel"": ""울산 남구 옥동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""제과제빵""}",2941,울산 남구 옥동 제과제빵 1~3억 20평 이상 양도 즉시가능 매장
"{""totalAmount"": 28000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""전남"", ""gunName"": ""순천시"", ""dongName"": ""연향번영6길""}, ""addressLabel"": ""전남 순천시 연향번영6길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",2956,"전남 순천시 연향번영6길 한식 1~3억 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 7000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""용인시"", ""dongName"": ""수지구""}, ""addressLabel"": ""경기 용인시 수지구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상"", ""categoryLabel"": ""서양식""}",2957,"경기 용인시 수지구 서양식 1억 이하 20평 이상 직원 승계 가능매장, 영업기간 1년 이상"
"{""totalAmount"": 7440, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""충북"", ""gunName"": ""청주시"", ""dongName"": ""청원구""}, ""addressLabel"": ""충북 청주시 청원구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""기타서비스""}",2958,충북 청주시 청원구 기타서비스 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 16000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경북"", ""gunName"": ""구미시"", ""dongName"": ""새마을로""}, ""addressLabel"": ""경북 구미시 새마을로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""없음"", ""categoryLabel"": ""한식""}",2962,경북 구미시 새마을로 한식 1~3억 40평 이상
"{""totalAmount"": 3000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": ""장안동""}, ""addressLabel"": ""서울 동대문구 장안동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",2968,"서울 동대문구 장안동 한식 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 7800, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""안양시"", ""dongName"": ""만안구""}, ""addressLabel"": ""경기 안양시 만안구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""이미용""}",2969,경기 안양시 만안구 이미용 1억 이하 10평 이상 영업기간 1년 이상
"{""totalAmount"": 24000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""용산구"", ""dongName"": ""소월로38가길""}, ""addressLabel"": ""서울 용산구 소월로38가길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",2972,"서울 용산구 소월로38가길 커피 1~3억 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 9000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""광주"", ""gunName"": ""광산구"", ""dongName"": ""임방울대로""}, ""addressLabel"": ""광주 광산구 임방울대로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상"", ""categoryLabel"": ""커피""}",2979,광주 광산구 임방울대로 커피 1억 이하 10평 이상 영업기간 1년 이상
"{""totalAmount"": 3200, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""대전"", ""gunName"": ""유성구"", ""dongName"": ""계룡로""}, ""addressLabel"": ""대전 유성구 계룡로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",2988,대전 유성구 계룡로 커피 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 3600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""성남시"", ""dongName"": ""수정구""}, ""addressLabel"": ""경기 성남시 수정구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",2991,"경기 성남시 수정구 커피 1억 이하 20평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 9000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""노원구"", ""dongName"": ""공릉동""}, ""addressLabel"": ""서울 노원구 공릉동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""음료""}",2995,"서울 노원구 공릉동 음료 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 5000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""인천"", ""gunName"": ""부평구"", ""dongName"": ""백운로""}, ""addressLabel"": ""인천 부평구 백운로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",2998,"인천 부평구 백운로 커피 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 4000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": ""전농2동""}, ""addressLabel"": ""서울 동대문구 전농2동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""중식""}",2999,"서울 동대문구 전농2동 중식 1억 이하 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 5000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""동대문구"", ""dongName"": ""전농2동""}, ""addressLabel"": ""서울 동대문구 전농2동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""중식""}",3000,"서울 동대문구 전농2동 중식 1억 이하 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 12000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""노원구"", ""dongName"": ""광운로""}, ""addressLabel"": ""서울 노원구 광운로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""피자""}",3001,"서울 노원구 광운로 피자 1~3억 30평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 30000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""은평구"", ""dongName"": ""응암로""}, ""addressLabel"": ""서울 은평구 응암로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상"", ""categoryLabel"": ""한식""}",3002,"서울 은평구 응암로 한식 1~3억 20평 이상 직원 승계 가능매장, 영업기간 1년 이상"
"{""totalAmount"": 9000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""송파구"", ""dongName"": ""방이동""}, ""addressLabel"": ""서울 송파구 방이동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""주점""}",3003,서울 송파구 방이동 주점 1억 이하 10평 이상 양도 즉시가능 매장
"{""totalAmount"": 13000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""오산시"", ""dongName"": ""원동""}, ""addressLabel"": ""경기 오산시 원동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""치킨""}",3008,"경기 오산시 원동 치킨 1~3억 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 80000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경북"", ""gunName"": ""김천시"", ""dongName"": ""대학로""}, ""addressLabel"": ""경북 김천시 대학로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상"", ""categoryLabel"": ""일식""}",3009,"경북 김천시 대학로 일식 3억 이상 40평 이상 직원 승계 가능매장, 영업기간 1년 이상"
"{""totalAmount"": 1600, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""오목로225번길""}, ""addressLabel"": ""경기 의정부시 오목로225번길"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""양도 즉시가능 매장"", ""categoryLabel"": ""이미용""}",3011,경기 의정부시 오목로225번길 이미용 1억 이하 10평 미만 양도 즉시가능 매장
"{""totalAmount"": 22000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""동래구"", ""dongName"": ""온천장로""}, ""addressLabel"": ""부산 동래구 온천장로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",3012,"부산 동래구 온천장로 한식 1~3억 30평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 22000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""부산"", ""gunName"": ""동래구"", ""dongName"": ""온천장로""}, ""addressLabel"": ""부산 동래구 온천장로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""30평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""한식""}",3013,"부산 동래구 온천장로 한식 1~3억 30평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 5000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""광주"", ""gunName"": ""광산구"", ""dongName"": ""임방울대로""}, ""addressLabel"": ""광주 광산구 임방울대로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""기타서비스""}",3015,"광주 광산구 임방울대로 기타서비스 1억 이하 10평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 10000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""고양시"", ""dongName"": ""일산동구""}, ""addressLabel"": ""경기 고양시 일산동구"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""40평 이상"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""임대""}",3020,"경기 고양시 일산동구 임대 1억 이하 40평 이상 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 4000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""양천구"", ""dongName"": ""신정동""}, ""addressLabel"": ""서울 양천구 신정동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""편의점""}",3022,"서울 양천구 신정동 편의점 1억 이하 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 4000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""서울"", ""gunName"": ""양천구"", ""dongName"": ""신정동""}, ""addressLabel"": ""서울 양천구 신정동"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""10평 미만"", ""option"": [], ""optionLabel"": ""영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""편의점""}",3023,"서울 양천구 신정동 편의점 1억 이하 10평 미만 영업기간 1년 이상, 양도 즉시가능 매장"
"{""totalAmount"": 30000, ""monthlyAvgSales"": ""ANY"", ""monthlyAvgSalesLabel"": """", ""mainCategoryId"": [], ""subCategoryId"": [0], ""isFranchise"": ""0"", ""isFranchiseLabel"": ""프랜차이즈"", ""address"": {""sidoName"": ""경기"", ""gunName"": ""의정부시"", ""dongName"": ""행복로""}, ""addressLabel"": ""경기 의정부시 행복로"", ""exclusiveArea"": ""ANY"", ""exclusiveAreaLabel"": ""20평 이상"", ""option"": [], ""optionLabel"": ""직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"", ""categoryLabel"": ""커피""}",3027,"경기 의정부시 행복로 커피 1~3억 20평 이상 직원 승계 가능매장, 영업기간 1년 이상, 양도 즉시가능 매장"
